Index,Text,Label
215,دوستان عزیز با اینکه سهم زیادیش رو ندارم ولی توصیه میکنم این سهم خوب رو بردارید بزودی سود خوب وصفهای خرید خوبی رو میبینید از این سهم,خوشبین
216,معاملات امروز رو دوست دارم کف سازی خوبی رو تومن و به نظر از فردا باز میوفته رو دوره مثبت,خوشبین
217,وخدا را افرید برای ایست قلبی دادن به سهام داران,خوشبین
218,این حقوقیه همونیه که کلی روز بازگشایی خالی و سهمو اذیت ) باید صبر کنیم ببینیم چقدر دیگه سهم داره خخ بزودی خشکش میکنیم پیروزی از آن ماست امروز رو تومن یک پله دیگر خرید شد ++,خوشبین
219,آهسته و پیوسته تا صف خرید ++,خوشبین
220,امروزم تموم شدبه فردا و فرداهای خوب و صنعت پالایشی الخصوص عزیز,خوشبین
221,تو بانک‌ها از همه بهتر سود داده ٪ سود نقدی بعدش اقتصاد حدود درصد دیگه بقیشون زیر ٪ شون سود نقدی دادن صادرات هم تومان داده که میشه ٪ ولی بانک‌ها رو داره مجبور می‌کنه گزارش آثار توافق رو بر تعدیل سودشون ارسال کنند خروج از گروه بانکی اشتباه بزرگیه ولی اگه می‌خواهید سود بیشتری ببرید سراغ بانک‌های کوچکتر برید چون رشدشون سریع تره پرسود باشید,خوشبین
222,داره تعادل مشه و کم کم صف فروش از من میشنوید هرچه سریعتر بفروشین اگه صف بشه دیگه من الان باسود مکفی فروختم رفت,بدبین
223,از فردا مثبته,خوشبین
224,یه ربع دیگه بازار تعطیل میشه اخه من نمیدونم میلیون صف فروشه شما چرا مییری اخر صف می‌ایستی احتمالا دوستان فکر میکنن صف نداره و استک داره ) ),خوشبین
225,سهم قیمتهای بالاتر رو پیش رو داره,خوشبین
226,نوع سفارش‌های خرید تغییر کرده,خوشبین
227,شاخص به نظر فقط فردا منفی باشه و روند سه روزه مثبت در راه باشه این فرصت خوبی برای خروج هستش حتما توجه کنید این سه روز اخرین فرصت خروج خواهد_بود واحد بدون شک تحقق خواهد_یافت روز سه شنبه بازار برمیگرده شایدم از اواخر وقت فردا دو سهم پیشنهاد شده واسه کوتاه مدت خرید کنید سهام یاب - شبکه اجتماعی - ورود,خوشبین
228,این افت برای شناسایی کف قیمته چون اکثرا معاملات خرد داره بازی قیمت میده و معامله گران کلان نهگداریش رو خوب می‌بینن برای همین حقوقی زیاد قاطی نمی‌شه تا کف قیمت مناسب بشه برای صعود دیماه و افزایش سرمایه و افتتاح پروژهاست و به این ترتیب قیمتی منطقی برای این سهم بدست خواهد_آمد و بحثی بر سر حبابی بودن آن نخواهد_بود در حال حاضر و با افتتاح دو طرح آذرماه که انجام شد ارزش ذاتی این سهم به چیزی حدود به بالا ارتقا پیدا کرده بنابراین الان در نیمه راه هست,خوشبین
229,رو پی آر زد الگوی بت قرار داره و به نظر من این سهم میریزه,بدبین
230,امیدوارم که برگرده و اگر برنگرده حمایت بعدی,بدبین
231,با شور شور گفتن سهام شور نمیشه برید یه نگاهی هم از لحاظ بنیادی و تکنیکال بهش بندازین بعد بیا اینجا بدبین بزنین,خوشبین
232,تنها سهم و بهتر بگم تک سهمی که باید و باید تمام کاستیهای بازار رو جبران کنه از دوستان میخوام صبور باشن بزودی زودی کامتون چنان شیرین خواهدشد تا سالها از این سهم یاد کنید به خدا,خوشبین
233,فرصت خرید,خوشبین
234,با سلام بنظرم خرید حقوقی نشانه‌ای از خبرهای بسیار خوب در خپارسه و روش بازیگران اصلی این سهم غافلگیریه چون پارسال اونقد بین و درجا زد و خیلیا جو منفی دادن بسته_شد و روی بازشد و تا تومن رفت بالا این سناریو حتما امسال تکرار خواهد_شد,خوشبین
235,حالا میره که منفی بشه,بدبین
236,داره راهشو از جدا میکنه,خوشبین
237,وعده ساعت بیان بیرون ++,خوشبین
238,حققوی سهم هنوز در حال ریی دن بی ن س تموم نمیشه سهمش,بدبین
239,فکر میکنم این سهمو ندارم پول لازم هم بشم قرض میکنم ولی اینو نمیفروشم یکی نیست به این کلاشهایی که دارن این کارو میکنن بگه سهمی که از اومده رو تومن با این وضعیت اندیکاتوراش تا چند وقت میتونید این کارا رو باهاش بکنید,خوشبین
240,دیگه از فردا باید استارت بزنه,خوشبین
241,خوب از این دقیقه به بعد شمارش معکوس برای صف خرید شدن میگید نه خوب دقایق رو به خاطر بسپارید,خوشبین
242,بخرید ++ اونم داره با سایپا بالا میره ++,خوشبین
243,سشرقح اضاف شد پر سوود باشی فعلا,خوشبین
244,حقوقی امروز میلیارد تومن سهم خرید به نظرتون خریده که پایین‌تر بفروشه حالا هی نوسان بگیرید و تا میرسه به بفروشید یه جا که همرو فروختید میاید تو صف خرید ضمن اینکه چند بار درصد مالیات دادی نوسانگیر عزیز ممکنه تو اون قیمتی هم که می‌خوای دیگه هیچ وقت گیرت نیاد فردا +,خوشبین
245,صف مبارک دوستان,خوشبین
246,او تاکید راه‌اندازی کارخانه‌های نوآوری با سرمایه‌گذاری بخش خصوصی خواهد_بود و قرار است شتاب‌دهنده‌های متعددی در این کارخانه‌ها پیدا کنند,خوشبین
247,صف میشهه,خوشبین
248,خدا رو شکر بنظر فروشنده‌ها خاتمه پیدا کردن,خوشبین
249,دوستان شنیده شده در گزارش ماهه درصد سودش را افزایش خواهد_داد فردا بازار رو شیار میکنه به امام امت,خوشبین
250,افزایش سرمایه ٪ از محل سود انباشته نویدی برای سهامداران صبور,خوشبین
251,دقیقه تا مثبت شدن,خوشبین
252,درود بر عزیزان ظهر آدینه تان بخیر با اجازه دوستان بنا به دلایلی در مورد مطلب روز چهارشنبه که عرض شد و اینکه ایجاد شایبه نکند طی چند روز خواهم_نوشت فعلا بماند همینقدر بدانید از فردا بنده و دوستانم خریداریم و هر چند توصیه‌ای به دیگران نبوده و نخواهد_بود لطفا مستقل عمل کنید دوست,خوشبین
