Index,Text,Label
208,این هجوم برای خرید به خاطر فروش نیروگاه قایم است که تعدیل سنگینی را در پی خواهد_داشت,خوشبین
209,را حقوقی یواشکی دارد جمع می‌کند با حیله و پایین آوردن قیمت چند روز بعد با درصد سود می‌فروشد,خوشبین
210,بریم مچینگ بالا برا امروز صبح,خوشبین
211,سهام یاب - ایده,خوشبین
212,تحلیل تکنیکال,خوشبین
213,با سلام مدیرعامل تغییر کردجناب آقای رستمی خوش آمدی,خوشبین
214,کم کم میره تا,خوشبین
215,سیگنال_خرید از صف فروش,خوشبین
216,سلام دوستان نگران این سهم نباشید اونهای که امروز خالی کردن همشون عرضه اولیه گرفته بودن از فردا دوباره صف خریده اما با این تفاوت که سهامدار جز نداره نسبت خریدار به فروشنده نفر فروشنده خریدار نفر این نشان از پرواز سهم تا را میده++,خوشبین
217,مبارکه,خوشبین
218,احتمالا نوسان خوبی بدهد,خوشبین
219,صبر --صبر--صبر--حیله مکاران و دسیسه گران را مخورید بزگواران وسهامداران گرامی,خوشبین
220,من دیگه ندارم که بخرم نفروشید,خوشبین
221,از فردا صف خرید بعد از بسته شده حق تقدم سهم تکرار نمی‌شه نگید نگفتی تا قیمت ریال مناسب برای خرید,خوشبین
222,مرسی از این صف خرید,خوشبین
223,خودروح خبر آمد خبری در راه است,خوشبین
224,** اقا اینقدر تحلیل نکن تو ضرریم باید حداقل اصل پولمون برگرده نوسانگیری هم نمیکنیم تموم,خوشبین
225,دوستان تحلیل‌گر و از جمله آقای زارعی درست می‌فرمایند ولی روانشناسی بازار خیلی مواقع و خصوصن در بازار ایران از تحلیل بهتر عمل می‌کنه گن بازم می‌گم این سهم در درجه اول احتیاج به حمایت و حمایت داره از طریق خرید حقیقی و حقوقی که جو روانی رو بشکنه که اونی که پایین خریده احساس نکنه سودش ممکنه بریزه و اونیم که تو ضرره امیدوارتر تو پله‌های بعدی بخره,خوشبین
226,این سهم بسیار پتانسیل رشد داره متاصفانه برخورد کردیم به افت جهانی که باز هم تونست با رشد دلار قیمتش حفظ بشه امیدوارم رشد قیمت جهانی اغاز بشه قیمتش رشد زیادی میکنه,خوشبین
227,نمیدونم دوستان چطوری همچین سهمی را با ثباغ-سجام و بانک مقایسه میکنن,خوشبین
228,فرصت خرید,خوشبین
229,سلام صف خرید شنبه از الان بسته_شد خوش به حال شما که سهم را داریدما که امروز نخریدیم و تو کفش موندیم,خوشبین
230,خیلی ++ مشاور عالی رییس جمهور و دبیر شورایعالی مناطق آزاد در بازدید از منطقه آزاد انزلی اوج فعالیتهای منطقه آزاد انزلی ساخت مجتمع بندری است,خوشبین
231,دست نیافتنی شد++,خوشبین
232,به تازگی از الگوی مثلث کاهشب خود خارج شده_است و طبق این الگو باید بعد از مدتی خود را به هدف نزدیک کند ان شا الله مقاومت‌ها در این راه و و حمایت‌ها در و میان مدت خوب خواهد_بود,خوشبین
233,پیشنهاد خرید اندکی + +,خوشبین
234,نظر شخصیم اینه خرید پالایشی‌ها و پتروشیمی‌ها با دید میان مدت و بلند مدت ضرر ندارن فقط اصلاح میشن همیشه رو به رشد هستن,خوشبین
235,رشدش شروع شد حداقل تا هفتصد باید بره,خوشبین
236,صف جمع شد,خوشبین
237,فقط غمینوو++,خوشبین
238,فردافلزیها وفولادیهامنفی خودرویهاولیزینگیهامثبت خواهندبود ب نوع معاملات که نگاه کنیدمتوجه خواهیدشد,خوشبین
239,پایان اصلاح شاخص,خوشبین
240,اخه شما گلاب ی ها حالیتون بود که یکسال تو این سهم گیر نمیکردین تو مجمع گفت کل شلعاب‌ها با زیان فروختم شرکتم هیچی نداره منتظر اون گزارش ماهه مضحکش باشین,بدبین
241,هشتاد درصد اونا که تو عرضه اولیه خریده_بودند امروز فروختند و فکر کنم این باعث بشه تو تو روزای دیگه سهم رشد کنه,خوشبین
242,بازهم بفروشید,خوشبین
243,آمار خرید بالاست و روز مرگ صف نشینان نزدیک است,خوشبین
244,تا خریدم,بدبین
245,دوستان این سهم کی باز میشه,خوشبین
246,حرکت صعودی خوبی را آغاز کرده بررسی کنید هدف اول ریال,خوشبین
247,همچنان خوشبین وسبز,خوشبین
248,فصت خرید++,خوشبین
249,برادران محترم خواهشمند است از کشیدن نقاشی‌های الکی دادن جو منفی خودداری کنید هر کی سهمو نداره حداقل مرد باشه و به تخریب سهم اقدام نکنه سازمان حمایت از سهمهای با حقوقی بی لیاقت ث,خوشبین
250,اگر نزارن بیاد زیر تومان و بالای تومان بسته شه فردا صعودش شروع میشه,خوشبین
251,تواین نمادچندروره چه خبری است,خوشبین
252,تعدیل درصدی سود از به,خوشبین
253,حساب کن همه سهم‌ها حداقل دو برابر شدن,خوشبین
254,دوستان فرصت خرید داده تا ساعتی دیگه صف میشه اهداف والایی در انتظار داره++,خوشبین
255,در حال حاضر شاهد معاملات منفی این سهم هستیم با توجه به اوضاع مناسب بنیادی بالای شرکت انتظار میرود با کمی استراحت و جابجایی سهامداری شاهد برگشت قیمتی سهم باشیم مطمین باشید,خوشبین
256,حقوقی عرضه,بدبین
257,من که روی وارد شدم امیدوارم پشیمون نشم,خوشبین
258,دوستان اصلا نگران نباشید ساعت به بعد صف خرید انشا,خوشبین
259,الان خوب دارن میخرن ایول,خوشبین
260,بعضی‌ها به مقصد نرسیده پیاده میشن چون دوس دارن بقیه راه رو پیاده برن هر کی دوس داره پیاده بشه اشکالی نداره که هیچ ورزش هم هست فقط اگه گازش رو گرفت هر چی تند بدویی دیگه به نمیرسی من که انقد خستم بود کلا سوار شدم تک سهم,خوشبین
261,بچه‌ها دعا کنید امروز باز بشه خزامیاد صف میلیونی,خوشبین
